barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
Anc81BC_17263,17263,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1
Anc81BC_17264,17264,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0
Anc81BC_17265,17265,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1
Anc81BC_17266,17266,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0
Anc81BC_17267,17267,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
Anc81BC_17268,17268,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0
Anc81BC_17269,17269,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1
Anc81BC_17270,17270,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0
Anc81BC_17271,17271,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
Anc81BC_17272,17272,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0
Anc81BC_17273,17273,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1
Anc81BC_17274,17274,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0
Anc81BC_17275,17275,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
Anc81BC_17276,17276,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0
Anc81BC_17277,17277,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
Anc81BC_17278,17278,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0
Anc81BC_17279,17279,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
Anc81BC_17280,17280,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Anc81BC_17281,17281,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Anc81BC_17282,17282,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
Anc81BC_17283,17283,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
Anc81BC_17284,17284,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
Anc81BC_17285,17285,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
Anc81BC_17286,17286,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0
Anc81BC_17287,17287,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
Anc81BC_17288,17288,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
Anc81BC_17289,17289,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
Anc81BC_17290,17290,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0
Anc81BC_17291,17291,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
Anc81BC_17292,17292,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0
Anc81BC_17293,17293,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1
Anc81BC_17294,17294,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0
Anc81BC_17295,17295,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1
Anc81BC_17296,17296,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Anc81BC_17297,17297,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
Anc81BC_17298,17298,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
Anc81BC_17299,17299,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
Anc81BC_17300,17300,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
Anc81BC_17301,17301,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1
Anc81BC_17302,17302,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0
Anc81BC_17303,17303,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1
Anc81BC_17304,17304,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
Anc81BC_17305,17305,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
Anc81BC_17306,17306,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0
Anc81BC_17307,17307,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1
Anc81BC_17308,17308,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0
Anc81BC_17309,17309,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1
Anc81BC_17310,17310,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0
Anc81BC_17311,17311,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
Anc81BC_17312,17312,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Anc81BC_17313,17313,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
Anc81BC_17314,17314,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0
Anc81BC_17315,17315,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1
Anc81BC_17316,17316,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
Anc81BC_17317,17317,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1
Anc81BC_17318,17318,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0
Anc81BC_17319,17319,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1
Anc81BC_17320,17320,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0
Anc81BC_17321,17321,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
Anc81BC_17322,17322,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0
Anc81BC_17323,17323,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1
Anc81BC_17324,17324,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
Anc81BC_17325,17325,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
Anc81BC_17326,17326,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0
Anc81BC_17327,17327,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1
Anc81BC_17328,17328,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
Anc81BC_17329,17329,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1
Anc81BC_17330,17330,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0
Anc81BC_17331,17331,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1
Anc81BC_17332,17332,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
Anc81BC_17333,17333,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
Anc81BC_17334,17334,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0
Anc81BC_17335,17335,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1
Anc81BC_17336,17336,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
Anc81BC_17337,17337,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1
Anc81BC_17338,17338,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0
Anc81BC_17339,17339,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1
Anc81BC_17340,17340,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0
Anc81BC_17341,17341,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1
Anc81BC_17342,17342,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0
Anc81BC_17343,17343,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
Anc81BC_17344,17344,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Anc81BC_17345,17345,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
Anc81BC_17346,17346,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
Anc81BC_17347,17347,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
Anc81BC_17348,17348,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Anc81BC_17349,17349,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Anc81BC_17350,17350,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0
Anc81BC_17351,17351,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1
Anc81BC_17352,17352,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
Anc81BC_17353,17353,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1
Anc81BC_17354,17354,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0
Anc81BC_17355,17355,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
Anc81BC_17356,17356,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0
Anc81BC_17357,17357,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1
Anc81BC_17358,17358,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
Anc81BC_17359,17359,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
Anc81BC_17360,17360,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0
Anc81BC_17361,17361,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
Anc81BC_17362,17362,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0
Anc81BC_17363,17363,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1
Anc81BC_17364,17364,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
Anc81BC_17365,17365,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1
Anc81BC_17366,17366,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0
Anc81BC_17367,17367,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
Anc81BC_17368,17368,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
Anc81BC_17369,17369,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1
Anc81BC_17370,17370,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0
Anc81BC_17371,17371,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1
Anc81BC_17372,17372,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0
Anc81BC_17373,17373,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1
Anc81BC_17374,17374,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0
Anc81BC_17375,17375,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
Anc81BC_17376,17376,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Anc81BC_17377,17377,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
Anc81BC_17378,17378,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0
Anc81BC_17379,17379,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
Anc81BC_17380,17380,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
Anc81BC_17381,17381,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
Anc81BC_17382,17382,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0
Anc81BC_17383,17383,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
Anc81BC_17384,17384,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
Anc81BC_17385,17385,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1
Anc81BC_17386,17386,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
Anc81BC_17387,17387,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
Anc81BC_17388,17388,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
Anc81BC_17389,17389,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
Anc81BC_17390,17390,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0
Anc81BC_17391,17391,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
Anc81BC_17392,17392,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
Anc81BC_17393,17393,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1
Anc81BC_17394,17394,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0
Anc81BC_17395,17395,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
Anc81BC_17396,17396,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
Anc81BC_17397,17397,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
Anc81BC_17398,17398,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
Anc81BC_17399,17399,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
Anc81BC_17400,17400,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Anc81BC_17401,17401,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
Anc81BC_17402,17402,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0
Anc81BC_17403,17403,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
Anc81BC_17404,17404,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
Anc81BC_17405,17405,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
Anc81BC_17406,17406,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
Anc81BC_17407,17407,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Anc81BC_17408,17408,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Anc81BC_17409,17409,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Anc81BC_17410,17410,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Anc81BC_17411,17411,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Anc81BC_17412,17412,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Anc81BC_17413,17413,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Anc81BC_17414,17414,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Anc81BC_17415,17415,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
Anc81BC_17416,17416,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Anc81BC_17417,17417,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Anc81BC_17418,17418,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Anc81BC_17419,17419,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Anc81BC_17420,17420,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
Anc81BC_17421,17421,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
Anc81BC_17422,17422,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
Anc81BC_17423,17423,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
Anc81BC_17424,17424,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Anc81BC_17425,17425,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Anc81BC_17426,17426,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Anc81BC_17427,17427,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Anc81BC_17428,17428,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Anc81BC_17429,17429,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Anc81BC_17430,17430,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
Anc81BC_17431,17431,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1
Anc81BC_17432,17432,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Anc81BC_17433,17433,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Anc81BC_17434,17434,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
Anc81BC_17435,17435,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1
Anc81BC_17436,17436,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
Anc81BC_17437,17437,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
Anc81BC_17438,17438,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
Anc81BC_17439,17439,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
Anc81BC_17440,17440,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Anc81BC_17441,17441,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Anc81BC_17442,17442,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Anc81BC_17443,17443,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Anc81BC_17444,17444,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Anc81BC_17445,17445,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
Anc81BC_17446,17446,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
Anc81BC_17447,17447,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
Anc81BC_17448,17448,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Anc81BC_17449,17449,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Anc81BC_17450,17450,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
Anc81BC_17451,17451,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
Anc81BC_17452,17452,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
Anc81BC_17453,17453,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1
Anc81BC_17454,17454,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0
Anc81BC_17455,17455,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1
Anc81BC_17456,17456,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Anc81BC_17457,17457,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
Anc81BC_17458,17458,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
Anc81BC_17459,17459,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
Anc81BC_17460,17460,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
Anc81BC_17461,17461,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
Anc81BC_17462,17462,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
Anc81BC_17463,17463,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
Anc81BC_17464,17464,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
Anc81BC_17465,17465,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
Anc81BC_17466,17466,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
Anc81BC_17467,17467,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
Anc81BC_17468,17468,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
Anc81BC_17469,17469,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
Anc81BC_17470,17470,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
Anc81BC_17471,17471,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
Anc81BC_17472,17472,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Anc81BC_17473,17473,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Anc81BC_17474,17474,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Anc81BC_17475,17475,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Anc81BC_17476,17476,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Anc81BC_17477,17477,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
Anc81BC_17478,17478,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
Anc81BC_17479,17479,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
Anc81BC_17480,17480,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Anc81BC_17481,17481,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
Anc81BC_17482,17482,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Anc81BC_17483,17483,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
Anc81BC_17484,17484,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
Anc81BC_17485,17485,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
Anc81BC_17486,17486,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0
Anc81BC_17487,17487,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1
Anc81BC_17488,17488,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Anc81BC_17489,17489,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
Anc81BC_17490,17490,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Anc81BC_17491,17491,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
Anc81BC_17492,17492,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Anc81BC_17493,17493,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
Anc81BC_17494,17494,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
Anc81BC_17495,17495,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
Anc81BC_17496,17496,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
Anc81BC_17497,17497,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
Anc81BC_17498,17498,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
Anc81BC_17499,17499,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1
Anc81BC_17500,17500,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
Anc81BC_17501,17501,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
Anc81BC_17502,17502,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0
Anc81BC_17503,17503,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
Anc81BC_17504,17504,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Anc81BC_17505,17505,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
Anc81BC_17506,17506,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
Anc81BC_17507,17507,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1
Anc81BC_17508,17508,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
Anc81BC_17509,17509,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
Anc81BC_17510,17510,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
Anc81BC_17511,17511,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1
Anc81BC_17512,17512,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
Anc81BC_17513,17513,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1
Anc81BC_17514,17514,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
Anc81BC_17515,17515,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1
Anc81BC_17516,17516,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
Anc81BC_17517,17517,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1
Anc81BC_17518,17518,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0
Anc81BC_17519,17519,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1
Anc81BC_17520,17520,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Anc81BC_17521,17521,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1
Anc81BC_17522,17522,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
Anc81BC_17523,17523,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1
Anc81BC_17524,17524,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
Anc81BC_17525,17525,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
Anc81BC_17526,17526,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
Anc81BC_17527,17527,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1
Anc81BC_17528,17528,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
Anc81BC_17529,17529,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1
Anc81BC_17530,17530,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0
Anc81BC_17531,17531,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1
Anc81BC_17532,17532,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0
Anc81BC_17533,17533,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1
Anc81BC_17534,17534,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
Anc81BC_17535,17535,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1
Anc81BC_17536,17536,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Anc81BC_17537,17537,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Anc81BC_17538,17538,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Anc81BC_17539,17539,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Anc81BC_17540,17540,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Anc81BC_17541,17541,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Anc81BC_17542,17542,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Anc81BC_17543,17543,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
Anc81BC_17544,17544,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Anc81BC_17545,17545,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
Anc81BC_17546,17546,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Anc81BC_17547,17547,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
Anc81BC_17548,17548,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Anc81BC_17549,17549,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1
Anc81BC_17550,17550,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0
Anc81BC_17551,17551,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
Anc81BC_17552,17552,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Anc81BC_17553,17553,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
Anc81BC_17554,17554,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Anc81BC_17555,17555,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
Anc81BC_17556,17556,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Anc81BC_17557,17557,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
Anc81BC_17558,17558,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0
Anc81BC_17559,17559,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
Anc81BC_17560,17560,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
Anc81BC_17561,17561,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Anc81BC_17562,17562,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
Anc81BC_17563,17563,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
Anc81BC_17564,17564,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
Anc81BC_17565,17565,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
Anc81BC_17566,17566,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0
Anc81BC_17567,17567,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
Anc81BC_17568,17568,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Anc81BC_17569,17569,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
Anc81BC_17570,17570,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
Anc81BC_17571,17571,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
Anc81BC_17572,17572,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
Anc81BC_17573,17573,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
Anc81BC_17574,17574,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
Anc81BC_17575,17575,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1
Anc81BC_17576,17576,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
Anc81BC_17577,17577,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
Anc81BC_17578,17578,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
Anc81BC_17579,17579,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1
Anc81BC_17580,17580,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
Anc81BC_17581,17581,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1
Anc81BC_17582,17582,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
Anc81BC_17583,17583,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1
Anc81BC_17584,17584,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
Anc81BC_17585,17585,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
Anc81BC_17586,17586,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
